lat,lon,model,snw_trend_pct
29.0,69.0,CNRM-CM6-1_r1i1p1f2,-0.009234640463009248
29.0,69.0,GFDL-CM4_r1i1p1f1,0.39024793673597274
29.0,69.0,GFDL-ESM4_r1i1p1f1,0.7012591102762232
29.0,69.0,IPSL-CM6A-LR_r1i1p1f1,0.0
29.0,79.0,ACCESS-ESM1-5_r1i1p1f1,-0.6071487623021858
29.0,79.0,BCC-CSM2-MR_r1i1p1f1,-2.082144879009277e-20
29.0,79.0,CNRM-CM6-1_r1i1p1f2,-1.2791854969107952
29.0,79.0,CanESM5_r1i1p1f1,-2.5018441017467885
29.0,79.0,GFDL-CM4_r1i1p1f1,-0.3049772443100649
29.0,79.0,GFDL-ESM4_r1i1p1f1,-0.05313131334386088
29.0,79.0,IPSL-CM6A-LR_r1i1p1f1,0.0
29.0,79.0,MIROC6_r1i1p1f1,-0.005635207232854662
29.0,79.0,MRI-ESM2-0_r1i1p1f1,0.0
29.0,81.0,ACCESS-CM2_r1i1p1f1,-0.3359482482157242
29.0,81.0,ACCESS-ESM1-5_r1i1p1f1,-0.6578565777730678
29.0,81.0,BCC-CSM2-MR_r1i1p1f1,0.09108770693591246
29.0,81.0,CNRM-CM6-1_r1i1p1f2,-1.1787500797012225
29.0,81.0,CanESM5_r1i1p1f1,-2.5018441017467876
29.0,81.0,GFDL-CM4_r1i1p1f1,-0.2484012789531061
29.0,81.0,GFDL-ESM4_r1i1p1f1,0.14426814174633118
29.0,81.0,IPSL-CM6A-LR_r1i1p1f1,-0.9996290060881314
29.0,81.0,MIROC6_r1i1p1f1,-0.8738208070749491
29.0,81.0,MRI-ESM2-0_r1i1p1f1,-0.9709777243429554
29.0,81.0,NorESM2-LM_r1i1p1f1,-0.21614026744425446
29.0,83.0,ACCESS-CM2_r1i1p1f1,-0.2794973119729462
29.0,83.0,ACCESS-ESM1-5_r1i1p1f1,0.3356173365130948
29.0,83.0,BCC-CSM2-MR_r1i1p1f1,0.6689026546941717
29.0,83.0,CNRM-CM6-1_r1i1p1f2,-1.3167569858597161
29.0,83.0,CanESM5_r1i1p1f1,-0.5984030644880585
29.0,83.0,GFDL-CM4_r1i1p1f1,0.009289228599648727
29.0,83.0,GFDL-ESM4_r1i1p1f1,-0.0782710599510075
29.0,83.0,IPSL-CM6A-LR_r1i1p1f1,-0.417289705007192
29.0,83.0,MIROC6_r1i1p1f1,-1.3451980358815159
29.0,83.0,MRI-ESM2-0_r1i1p1f1,-0.09837731106584648
29.0,83.0,NorESM2-LM_r1i1p1f1,-0.8438057776962485
29.0,85.0,ACCESS-CM2_r1i1p1f1,-0.6688230944900648
29.0,85.0,ACCESS-ESM1-5_r1i1p1f1,0.5286068972822472
29.0,85.0,BCC-CSM2-MR_r1i1p1f1,0.45902748352117173
29.0,85.0,CNRM-CM6-1_r1i1p1f2,-0.9921052527562163
29.0,85.0,CanESM5_r1i1p1f1,0.35375698617357465
29.0,85.0,GFDL-CM4_r1i1p1f1,0.016345187465932918
29.0,85.0,GFDL-ESM4_r1i1p1f1,0.18268925312685164
29.0,85.0,IPSL-CM6A-LR_r1i1p1f1,0.008731109694123277
29.0,85.0,MIROC6_r1i1p1f1,-0.8628921595298061
29.0,85.0,MRI-ESM2-0_r1i1p1f1,0.264181019674531
29.0,85.0,NorESM2-LM_r1i1p1f1,-1.1388994610272674
29.0,87.0,ACCESS-CM2_r1i1p1f1,-0.960373882081147
29.0,87.0,ACCESS-ESM1-5_r1i1p1f1,0.5518114562464326
29.0,87.0,BCC-CSM2-MR_r1i1p1f1,0.522576177568009
29.0,87.0,CNRM-CM6-1_r1i1p1f2,-0.0834075180467425
29.0,87.0,CanESM5_r1i1p1f1,0.4764365843807488
29.0,87.0,GFDL-CM4_r1i1p1f1,-0.6139352350114561
29.0,87.0,GFDL-ESM4_r1i1p1f1,-0.1033721658412586
29.0,87.0,IPSL-CM6A-LR_r1i1p1f1,-0.004859878111677821
29.0,87.0,MIROC6_r1i1p1f1,-0.6458558963459083
29.0,87.0,MRI-ESM2-0_r1i1p1f1,0.680232086814157
29.0,87.0,NorESM2-LM_r1i1p1f1,-0.764148464300873
29.0,89.0,ACCESS-CM2_r1i1p1f1,-0.38073475860977724
29.0,89.0,ACCESS-ESM1-5_r1i1p1f1,0.020215194354897374
29.0,89.0,BCC-CSM2-MR_r1i1p1f1,0.4114973962247318
29.0,89.0,CNRM-CM6-1_r1i1p1f2,-0.06523918073892009
29.0,89.0,CanESM5_r1i1p1f1,0.16389457004882266
29.0,89.0,GFDL-CM4_r1i1p1f1,-0.7779285644557872
29.0,89.0,GFDL-ESM4_r1i1p1f1,0.27822401882002146
29.0,89.0,IPSL-CM6A-LR_r1i1p1f1,-0.06771722538009242
29.0,89.0,MIROC6_r1i1p1f1,-0.7916675948732874
29.0,89.0,MRI-ESM2-0_r1i1p1f1,1.1143350550150177
29.0,89.0,NorESM2-LM_r1i1p1f1,-0.4234109802256722
29.0,91.0,ACCESS-CM2_r1i1p1f1,0.3981923160094689
29.0,91.0,ACCESS-ESM1-5_r1i1p1f1,-0.26048948870844163
29.0,91.0,BCC-CSM2-MR_r1i1p1f1,0.11035239526233259
29.0,91.0,CNRM-CM6-1_r1i1p1f2,-0.06222613252155644
29.0,91.0,CanESM5_r1i1p1f1,-1.2173121846494483
29.0,91.0,GFDL-CM4_r1i1p1f1,-0.6237686870622395
29.0,91.0,GFDL-ESM4_r1i1p1f1,0.5304756236919403
29.0,91.0,IPSL-CM6A-LR_r1i1p1f1,-0.08858919591492202
29.0,91.0,MIROC6_r1i1p1f1,-0.5501259414951604
29.0,91.0,MRI-ESM2-0_r1i1p1f1,0.8770716197742886
29.0,91.0,NorESM2-LM_r1i1p1f1,-0.34505509685048874
29.0,93.0,ACCESS-CM2_r1i1p1f1,-0.2863488131208681
29.0,93.0,ACCESS-ESM1-5_r1i1p1f1,-1.8575647552055865
29.0,93.0,BCC-CSM2-MR_r1i1p1f1,-0.23990526427794742
29.0,93.0,CNRM-CM6-1_r1i1p1f2,-0.3577988278111221
29.0,93.0,CanESM5_r1i1p1f1,-2.32411862034638
29.0,93.0,GFDL-CM4_r1i1p1f1,-0.4989397435515779
29.0,93.0,GFDL-ESM4_r1i1p1f1,-0.10340277962787114
29.0,93.0,IPSL-CM6A-LR_r1i1p1f1,-0.07122162851606433
29.0,93.0,MIROC6_r1i1p1f1,-0.8316835610056484
29.0,93.0,MRI-ESM2-0_r1i1p1f1,-0.30655030142035367
29.0,93.0,NorESM2-LM_r1i1p1f1,-3.0306569389757847
29.0,95.0,ACCESS-CM2_r1i1p1f1,-2.6001594384870073
29.0,95.0,ACCESS-ESM1-5_r1i1p1f1,-1.8570349727084896
29.0,95.0,BCC-CSM2-MR_r1i1p1f1,-0.49517000697742164
29.0,95.0,CNRM-CM6-1_r1i1p1f2,-0.835882823666619
29.0,95.0,CanESM5_r1i1p1f1,-2.243061772736243
29.0,95.0,GFDL-CM4_r1i1p1f1,0.3158329882393961
29.0,95.0,GFDL-ESM4_r1i1p1f1,0.11609017709583498
29.0,95.0,IPSL-CM6A-LR_r1i1p1f1,-0.42829458761161154
29.0,95.0,MIROC6_r1i1p1f1,-0.8834914261271679
29.0,95.0,MRI-ESM2-0_r1i1p1f1,-0.0735637117564563
29.0,95.0,NorESM2-LM_r1i1p1f1,-3.010837032725289
29.0,97.0,ACCESS-CM2_r1i1p1f1,-1.2579269281890568
29.0,97.0,ACCESS-ESM1-5_r1i1p1f1,-1.7470648483651074
29.0,97.0,BCC-CSM2-MR_r1i1p1f1,-1.0131881951698676
29.0,97.0,CNRM-CM6-1_r1i1p1f2,-0.695746038114882
29.0,97.0,CanESM5_r1i1p1f1,-2.1466769110815322
29.0,97.0,GFDL-CM4_r1i1p1f1,0.4463901096512273
29.0,97.0,GFDL-ESM4_r1i1p1f1,0.27936579626435787
29.0,97.0,IPSL-CM6A-LR_r1i1p1f1,-0.43049352534240076
29.0,97.0,MIROC6_r1i1p1f1,-0.6750490919441137
29.0,97.0,MRI-ESM2-0_r1i1p1f1,-0.7060574023832865
29.0,97.0,NorESM2-LM_r1i1p1f1,-1.1192020696599578
29.0,99.0,ACCESS-CM2_r1i1p1f1,-0.7826326442418648
29.0,99.0,ACCESS-ESM1-5_r1i1p1f1,-1.240911736798554
29.0,99.0,BCC-CSM2-MR_r1i1p1f1,-0.9452305084137371
29.0,99.0,CNRM-CM6-1_r1i1p1f2,-0.6886187329849389
29.0,99.0,CanESM5_r1i1p1f1,-1.941998044924882
29.0,99.0,GFDL-CM4_r1i1p1f1,0.42877599433977387
29.0,99.0,GFDL-ESM4_r1i1p1f1,0.3334793603329478
29.0,99.0,IPSL-CM6A-LR_r1i1p1f1,-0.21059401136070546
29.0,99.0,MIROC6_r1i1p1f1,-1.3441116583431034
29.0,99.0,MRI-ESM2-0_r1i1p1f1,0.016648694482516137
29.0,99.0,NorESM2-LM_r1i1p1f1,-1.0746043152039857
29.0,101.0,ACCESS-CM2_r1i1p1f1,-0.9535663416025679
29.0,101.0,ACCESS-ESM1-5_r1i1p1f1,-1.2580594941580803
29.0,101.0,BCC-CSM2-MR_r1i1p1f1,-0.7087607698522268
29.0,101.0,CNRM-CM6-1_r1i1p1f2,-1.4463175500410135
29.0,101.0,CanESM5_r1i1p1f1,-1.4580467933005583
29.0,101.0,GFDL-CM4_r1i1p1f1,-0.3298360313791921
29.0,101.0,GFDL-ESM4_r1i1p1f1,0.481021997787228
29.0,101.0,IPSL-CM6A-LR_r1i1p1f1,-0.41034633331436693
29.0,101.0,MIROC6_r1i1p1f1,0.16241935472577565
29.0,101.0,MRI-ESM2-0_r1i1p1f1,-1.5960328327318904
29.0,101.0,NorESM2-LM_r1i1p1f1,-1.3501342825476788
29.0,103.0,ACCESS-CM2_r1i1p1f1,-1.326706579967065
29.0,103.0,ACCESS-ESM1-5_r1i1p1f1,-1.067638279105072
29.0,103.0,BCC-CSM2-MR_r1i1p1f1,-0.7898749850825555
29.0,103.0,CNRM-CM6-1_r1i1p1f2,-2.110244540546391
29.0,103.0,CanESM5_r1i1p1f1,-1.3446459291306634
29.0,103.0,GFDL-CM4_r1i1p1f1,-0.497165149137055
29.0,103.0,GFDL-ESM4_r1i1p1f1,-0.6633638688865547
29.0,103.0,IPSL-CM6A-LR_r1i1p1f1,-0.7574269482951558
29.0,103.0,MIROC6_r1i1p1f1,0.6471533866859646
29.0,103.0,MRI-ESM2-0_r1i1p1f1,-2.9170092727804424
29.0,103.0,NorESM2-LM_r1i1p1f1,-0.25100783906394347
29.0,105.0,ACCESS-CM2_r1i1p1f1,-1.9658948209619496
29.0,105.0,ACCESS-ESM1-5_r1i1p1f1,-4.507041535971447e-14
29.0,105.0,BCC-CSM2-MR_r1i1p1f1,0.2312204749165505
29.0,105.0,CNRM-CM6-1_r1i1p1f2,-0.5484271623271216
29.0,105.0,CanESM5_r1i1p1f1,-1.0791757870112912
29.0,105.0,GFDL-CM4_r1i1p1f1,-0.13895253593935536
29.0,105.0,GFDL-ESM4_r1i1p1f1,0.3512646306993785
29.0,105.0,IPSL-CM6A-LR_r1i1p1f1,-1.4383047612476976
29.0,105.0,MIROC6_r1i1p1f1,0.03048546580744776
29.0,105.0,MRI-ESM2-0_r1i1p1f1,0.0
29.0,105.0,NorESM2-LM_r1i1p1f1,-1.0279255867823979e-14
29.0,107.0,ACCESS-CM2_r1i1p1f1,-0.0003573281043218682
29.0,107.0,ACCESS-ESM1-5_r1i1p1f1,0.0
29.0,107.0,BCC-CSM2-MR_r1i1p1f1,0.010265781077112802
29.0,107.0,CNRM-CM6-1_r1i1p1f2,-0.315062748864603
29.0,107.0,CanESM5_r1i1p1f1,-0.08239430532338608
29.0,107.0,GFDL-CM4_r1i1p1f1,-0.08041296972809152
29.0,107.0,GFDL-ESM4_r1i1p1f1,0.01714549043040333
29.0,107.0,IPSL-CM6A-LR_r1i1p1f1,-2.476479433914398
29.0,107.0,MIROC6_r1i1p1f1,0.0
29.0,107.0,MRI-ESM2-0_r1i1p1f1,-0.0027134169043911195
29.0,107.0,NorESM2-LM_r1i1p1f1,0.0
29.0,109.0,ACCESS-CM2_r1i1p1f1,-0.7150095804912336
29.0,109.0,ACCESS-ESM1-5_r1i1p1f1,0.0
29.0,109.0,BCC-CSM2-MR_r1i1p1f1,0.013442197648921553
29.0,109.0,CNRM-CM6-1_r1i1p1f2,-0.03943693311494985
29.0,109.0,CanESM5_r1i1p1f1,-0.1325960543874101
29.0,109.0,GFDL-CM4_r1i1p1f1,-0.3851629865937033
29.0,109.0,GFDL-ESM4_r1i1p1f1,-0.12378257494236494
29.0,109.0,IPSL-CM6A-LR_r1i1p1f1,-2.9712813289074314
29.0,109.0,MIROC6_r1i1p1f1,0.1637048709312494
29.0,109.0,MRI-ESM2-0_r1i1p1f1,0.1983483438366566
29.0,109.0,NorESM2-LM_r1i1p1f1,0.0
29.0,111.0,ACCESS-CM2_r1i1p1f1,-0.4746406998168429
29.0,111.0,ACCESS-ESM1-5_r1i1p1f1,0.0
29.0,111.0,BCC-CSM2-MR_r1i1p1f1,-0.00026286351947639425
29.0,111.0,CNRM-CM6-1_r1i1p1f2,-0.17463108890026915
29.0,111.0,CanESM5_r1i1p1f1,0.046037642678591166
29.0,111.0,GFDL-CM4_r1i1p1f1,-1.2904402433461053
29.0,111.0,GFDL-ESM4_r1i1p1f1,-0.02353984977469398
29.0,111.0,IPSL-CM6A-LR_r1i1p1f1,-2.4974120077509028
29.0,111.0,MIROC6_r1i1p1f1,0.15554673854755824
29.0,111.0,MRI-ESM2-0_r1i1p1f1,0.28238705502436623
29.0,111.0,NorESM2-LM_r1i1p1f1,0.0
29.0,115.0,ACCESS-CM2_r1i1p1f1,-7.923024789522514e-05
29.0,115.0,ACCESS-ESM1-5_r1i1p1f1,0.0
29.0,115.0,BCC-CSM2-MR_r1i1p1f1,8.712712174896656e-07
29.0,115.0,CNRM-CM6-1_r1i1p1f2,-0.026692973303653507
29.0,115.0,CanESM5_r1i1p1f1,0.3605733818730435
29.0,115.0,GFDL-CM4_r1i1p1f1,-0.1011326509929035
29.0,115.0,GFDL-ESM4_r1i1p1f1,1.3285996833541598
29.0,115.0,IPSL-CM6A-LR_r1i1p1f1,-1.000993084931683
29.0,115.0,MIROC6_r1i1p1f1,0.0
29.0,115.0,MRI-ESM2-0_r1i1p1f1,0.0
29.0,115.0,NorESM2-LM_r1i1p1f1,0.0
29.0,117.0,ACCESS-CM2_r1i1p1f1,-0.016887214821915665
29.0,117.0,ACCESS-ESM1-5_r1i1p1f1,0.0
29.0,117.0,BCC-CSM2-MR_r1i1p1f1,3.925768055656876e-05
29.0,117.0,CNRM-CM6-1_r1i1p1f2,-0.11102721954592275
29.0,117.0,CanESM5_r1i1p1f1,0.6555017913892807
29.0,117.0,GFDL-CM4_r1i1p1f1,-0.023427609381600434
29.0,117.0,GFDL-ESM4_r1i1p1f1,-3.2380051642846723
29.0,117.0,IPSL-CM6A-LR_r1i1p1f1,-1.441205756468003
29.0,117.0,MIROC6_r1i1p1f1,0.0
29.0,117.0,MRI-ESM2-0_r1i1p1f1,0.0
29.0,117.0,NorESM2-LM_r1i1p1f1,0.0
29.0,119.0,ACCESS-CM2_r1i1p1f1,-0.03807612122820695
29.0,119.0,ACCESS-ESM1-5_r1i1p1f1,0.0
29.0,119.0,BCC-CSM2-MR_r1i1p1f1,-0.0017086284468954564
29.0,119.0,CNRM-CM6-1_r1i1p1f2,-0.14124579979999718
29.0,119.0,CanESM5_r1i1p1f1,0.3813741757030987
29.0,119.0,GFDL-CM4_r1i1p1f1,-0.031725892443007817
29.0,119.0,GFDL-ESM4_r1i1p1f1,0.11976488608850226
29.0,119.0,IPSL-CM6A-LR_r1i1p1f1,-1.6897966895958085
29.0,119.0,MIROC6_r1i1p1f1,0.0
29.0,119.0,MRI-ESM2-0_r1i1p1f1,0.0
29.0,119.0,NorESM2-LM_r1i1p1f1,0.0
31.0,-111.0,ACCESS-CM2_r1i1p1f1,0.0
31.0,-111.0,ACCESS-ESM1-5_r1i1p1f1,0.0
31.0,-111.0,BCC-CSM2-MR_r1i1p1f1,0.0
31.0,-111.0,CNRM-CM6-1_r1i1p1f2,-2.119126366768164e-05
31.0,-111.0,CanESM5_r1i1p1f1,0.0
31.0,-111.0,GFDL-CM4_r1i1p1f1,0.6055329415000202
31.0,-111.0,GFDL-ESM4_r1i1p1f1,-0.6385024155859229
31.0,-111.0,IPSL-CM6A-LR_r1i1p1f1,-0.039307181192055736
31.0,-111.0,MRI-ESM2-0_r1i1p1f1,0.0
31.0,-109.0,ACCESS-CM2_r1i1p1f1,-2.379365718454585e-05
31.0,-109.0,ACCESS-ESM1-5_r1i1p1f1,0.0
31.0,-109.0,BCC-CSM2-MR_r1i1p1f1,-0.00016888215289427078
31.0,-109.0,CNRM-CM6-1_r1i1p1f2,-0.0008542180713772039
31.0,-109.0,CanESM5_r1i1p1f1,0.0
31.0,-109.0,GFDL-CM4_r1i1p1f1,-0.08186038569542149
31.0,-109.0,GFDL-ESM4_r1i1p1f1,1.155618516561473
31.0,-109.0,IPSL-CM6A-LR_r1i1p1f1,0.042444239338050874
31.0,-109.0,MRI-ESM2-0_r1i1p1f1,0.0
31.0,-107.0,ACCESS-CM2_r1i1p1f1,0.0
31.0,-107.0,ACCESS-ESM1-5_r1i1p1f1,0.0
31.0,-107.0,BCC-CSM2-MR_r1i1p1f1,0.010507997100878309
31.0,-107.0,CNRM-CM6-1_r1i1p1f2,0.05249068809275511
31.0,-107.0,CanESM5_r1i1p1f1,0.0
31.0,-107.0,GFDL-CM4_r1i1p1f1,-0.14728534812261335
31.0,-107.0,GFDL-ESM4_r1i1p1f1,3.3513509262933088
31.0,-107.0,IPSL-CM6A-LR_r1i1p1f1,0.3986691454186627
31.0,-107.0,MRI-ESM2-0_r1i1p1f1,0.0
31.0,-105.0,ACCESS-CM2_r1i1p1f1,0.0
31.0,-105.0,ACCESS-ESM1-5_r1i1p1f1,0.0
31.0,-105.0,BCC-CSM2-MR_r1i1p1f1,-8.512224805297781e-06
31.0,-105.0,CNRM-CM6-1_r1i1p1f2,0.002741673313811509
31.0,-105.0,CanESM5_r1i1p1f1,-0.007611749202389732
31.0,-105.0,GFDL-CM4_r1i1p1f1,0.15861364271693504
31.0,-105.0,GFDL-ESM4_r1i1p1f1,-1.019877548061748
31.0,-105.0,IPSL-CM6A-LR_r1i1p1f1,0.13412270058356385
31.0,-105.0,MIROC6_r1i1p1f1,0.0
31.0,-105.0,MRI-ESM2-0_r1i1p1f1,0.0
31.0,-89.0,ACCESS-CM2_r1i1p1f1,0.0
31.0,-89.0,ACCESS-ESM1-5_r1i1p1f1,0.0
31.0,-89.0,BCC-CSM2-MR_r1i1p1f1,-0.0033938477295170654
31.0,-89.0,CNRM-CM6-1_r1i1p1f2,0.0
31.0,-89.0,CanESM5_r1i1p1f1,0.0
31.0,-89.0,GFDL-CM4_r1i1p1f1,-0.006305409562981471
31.0,-89.0,GFDL-ESM4_r1i1p1f1,-0.9770847822396265
31.0,-89.0,IPSL-CM6A-LR_r1i1p1f1,0.0
31.0,-89.0,MIROC6_r1i1p1f1,0.0
31.0,-89.0,MRI-ESM2-0_r1i1p1f1,0.0
31.0,-87.0,ACCESS-CM2_r1i1p1f1,0.0
31.0,-87.0,ACCESS-ESM1-5_r1i1p1f1,0.0
31.0,-87.0,BCC-CSM2-MR_r1i1p1f1,-0.003995836058393172
31.0,-87.0,CNRM-CM6-1_r1i1p1f2,0.0
31.0,-87.0,CanESM5_r1i1p1f1,0.0
31.0,-87.0,GFDL-CM4_r1i1p1f1,-0.2645171411747269
31.0,-87.0,GFDL-ESM4_r1i1p1f1,-0.0011680526150836166
31.0,-87.0,IPSL-CM6A-LR_r1i1p1f1,0.0
31.0,-87.0,MIROC6_r1i1p1f1,0.0
31.0,-87.0,MRI-ESM2-0_r1i1p1f1,0.0
31.0,-85.0,ACCESS-CM2_r1i1p1f1,0.0
31.0,-85.0,ACCESS-ESM1-5_r1i1p1f1,0.0
31.0,-85.0,BCC-CSM2-MR_r1i1p1f1,-0.009165387940742955
31.0,-85.0,CNRM-CM6-1_r1i1p1f2,0.0
31.0,-85.0,CanESM5_r1i1p1f1,0.0
31.0,-85.0,GFDL-CM4_r1i1p1f1,-0.052120134712548685
31.0,-85.0,GFDL-ESM4_r1i1p1f1,0.031970343060770005
31.0,-85.0,IPSL-CM6A-LR_r1i1p1f1,0.0
31.0,-85.0,MRI-ESM2-0_r1i1p1f1,0.0
31.0,-7.0,ACCESS-CM2_r1i1p1f1,0.0
31.0,-7.0,ACCESS-ESM1-5_r1i1p1f1,0.0
31.0,-7.0,BCC-CSM2-MR_r1i1p1f1,0.0
31.0,-7.0,CNRM-CM6-1_r1i1p1f2,-0.026748714658213674
31.0,-7.0,CanESM5_r1i1p1f1,0.0
31.0,-7.0,GFDL-CM4_r1i1p1f1,8.176888067996908
31.0,-7.0,GFDL-ESM4_r1i1p1f1,2.0392520974317843
31.0,-7.0,IPSL-CM6A-LR_r1i1p1f1,-0.24642664120497568
31.0,-7.0,MRI-ESM2-0_r1i1p1f1,0.0
31.0,-5.0,ACCESS-CM2_r1i1p1f1,0.0
31.0,-5.0,ACCESS-ESM1-5_r1i1p1f1,0.0
31.0,-5.0,BCC-CSM2-MR_r1i1p1f1,0.0
31.0,-5.0,CNRM-CM6-1_r1i1p1f2,-0.0010509664384610166
31.0,-5.0,CanESM5_r1i1p1f1,0.0
31.0,-5.0,GFDL-CM4_r1i1p1f1,-0.98924258429575
31.0,-5.0,GFDL-ESM4_r1i1p1f1,-1.3541560789342628
31.0,-5.0,IPSL-CM6A-LR_r1i1p1f1,-0.47169843837881453
31.0,-5.0,MRI-ESM2-0_r1i1p1f1,0.19184607022441255
31.0,49.0,ACCESS-CM2_r1i1p1f1,0.0
31.0,49.0,ACCESS-ESM1-5_r1i1p1f1,-7.577761247736048e-06
31.0,49.0,BCC-CSM2-MR_r1i1p1f1,0.0
31.0,49.0,CNRM-CM6-1_r1i1p1f2,-0.02184242575768989
31.0,49.0,CanESM5_r1i1p1f1,-0.14400939177082867
31.0,49.0,GFDL-CM4_r1i1p1f1,0.28293076659127664
31.0,49.0,GFDL-ESM4_r1i1p1f1,-0.2539195286347922
31.0,49.0,IPSL-CM6A-LR_r1i1p1f1,-0.0743771637140941
31.0,49.0,MRI-ESM2-0_r1i1p1f1,0.0
31.0,51.0,ACCESS-CM2_r1i1p1f1,-1.1877862218176127e-06
31.0,51.0,ACCESS-ESM1-5_r1i1p1f1,-0.34050787596880555
31.0,51.0,BCC-CSM2-MR_r1i1p1f1,-0.02590620918131914
31.0,51.0,CNRM-CM6-1_r1i1p1f2,-3.4744040314558378
31.0,51.0,CanESM5_r1i1p1f1,-0.15416990650942136
31.0,51.0,GFDL-CM4_r1i1p1f1,-1.6941758989855848
31.0,51.0,GFDL-ESM4_r1i1p1f1,-0.5645754816866391
31.0,51.0,IPSL-CM6A-LR_r1i1p1f1,-0.41159960297289244
31.0,51.0,MRI-ESM2-0_r1i1p1f1,-1.7546306244176444
31.0,53.0,ACCESS-CM2_r1i1p1f1,-3.2720335494908776e-05
31.0,53.0,ACCESS-ESM1-5_r1i1p1f1,-0.7749224943593321
31.0,53.0,BCC-CSM2-MR_r1i1p1f1,-0.0033801078146695213
31.0,53.0,CNRM-CM6-1_r1i1p1f2,-3.4486596803605702
31.0,53.0,CanESM5_r1i1p1f1,-0.20721752898590923
31.0,53.0,GFDL-CM4_r1i1p1f1,-1.4308195804974269
31.0,53.0,GFDL-ESM4_r1i1p1f1,-0.5681018896210958
31.0,53.0,IPSL-CM6A-LR_r1i1p1f1,-0.43655243254537546
31.0,53.0,MIROC6_r1i1p1f1,0.0
31.0,53.0,MRI-ESM2-0_r1i1p1f1,-1.2073348433169508
31.0,53.0,NorESM2-LM_r1i1p1f1,0.0
31.0,55.0,ACCESS-CM2_r1i1p1f1,-4.865207034366664e-05
31.0,55.0,ACCESS-ESM1-5_r1i1p1f1,-0.33986241774018966
31.0,55.0,BCC-CSM2-MR_r1i1p1f1,0.0497162183263018
31.0,55.0,CNRM-CM6-1_r1i1p1f2,-1.1770833098744315
31.0,55.0,CanESM5_r1i1p1f1,-0.24628508715301778
31.0,55.0,GFDL-CM4_r1i1p1f1,-0.7143720281875059
31.0,55.0,GFDL-ESM4_r1i1p1f1,-4.567654030228994
31.0,55.0,IPSL-CM6A-LR_r1i1p1f1,-0.0013862529807747313
31.0,55.0,MIROC6_r1i1p1f1,0.0
31.0,55.0,MRI-ESM2-0_r1i1p1f1,-0.06276115493817869
31.0,55.0,NorESM2-LM_r1i1p1f1,0.0
31.0,57.0,ACCESS-CM2_r1i1p1f1,0.0
31.0,57.0,ACCESS-ESM1-5_r1i1p1f1,-0.14200192937906572
31.0,57.0,BCC-CSM2-MR_r1i1p1f1,0.002156984884701443
31.0,57.0,CNRM-CM6-1_r1i1p1f2,-0.897073206206698
31.0,57.0,CanESM5_r1i1p1f1,-0.3243222530288715
31.0,57.0,GFDL-CM4_r1i1p1f1,-1.6890562552165849
31.0,57.0,GFDL-ESM4_r1i1p1f1,0.411511905599547
31.0,57.0,IPSL-CM6A-LR_r1i1p1f1,-0.0019400210281778842
31.0,57.0,MRI-ESM2-0_r1i1p1f1,-0.03144911483356842
31.0,57.0,NorESM2-LM_r1i1p1f1,0.0
31.0,59.0,ACCESS-CM2_r1i1p1f1,0.0
31.0,59.0,ACCESS-ESM1-5_r1i1p1f1,-0.021851100143266463
31.0,59.0,BCC-CSM2-MR_r1i1p1f1,1.7913088131610127e-11
31.0,59.0,CNRM-CM6-1_r1i1p1f2,-9.248399447196023e-09
31.0,59.0,CanESM5_r1i1p1f1,-0.05908110426885859
31.0,59.0,GFDL-CM4_r1i1p1f1,-2.285881917126819
31.0,59.0,GFDL-ESM4_r1i1p1f1,0.7482932447303184
31.0,59.0,IPSL-CM6A-LR_r1i1p1f1,-0.00024100052814188822
31.0,59.0,MRI-ESM2-0_r1i1p1f1,0.0
31.0,61.0,ACCESS-CM2_r1i1p1f1,0.0
31.0,61.0,ACCESS-ESM1-5_r1i1p1f1,-0.006538561768142818
31.0,61.0,BCC-CSM2-MR_r1i1p1f1,-8.992522804906985e-13
31.0,61.0,CNRM-CM6-1_r1i1p1f2,0.0
31.0,61.0,CanESM5_r1i1p1f1,0.0
31.0,61.0,GFDL-CM4_r1i1p1f1,-2.6885309549294067
31.0,61.0,GFDL-ESM4_r1i1p1f1,2.181769925424239
31.0,61.0,IPSL-CM6A-LR_r1i1p1f1,0.0
31.0,61.0,MRI-ESM2-0_r1i1p1f1,0.0
31.0,65.0,ACCESS-CM2_r1i1p1f1,-9.658648522937536e-09
31.0,65.0,ACCESS-ESM1-5_r1i1p1f1,-0.0003544958321522813
31.0,65.0,BCC-CSM2-MR_r1i1p1f1,-0.0018136861378579231
31.0,65.0,CNRM-CM6-1_r1i1p1f2,-0.07436929188906478
31.0,65.0,CanESM5_r1i1p1f1,0.0
31.0,65.0,GFDL-CM4_r1i1p1f1,-3.1750320271853627
31.0,65.0,GFDL-ESM4_r1i1p1f1,1.3575231195761388
31.0,65.0,IPSL-CM6A-LR_r1i1p1f1,0.0
31.0,65.0,MRI-ESM2-0_r1i1p1f1,0.0
31.0,67.0,ACCESS-CM2_r1i1p1f1,-5.336396779751693e-09
31.0,67.0,ACCESS-ESM1-5_r1i1p1f1,-0.0003097974431402582
31.0,67.0,BCC-CSM2-MR_r1i1p1f1,-0.008964310895731804
31.0,67.0,CNRM-CM6-1_r1i1p1f2,-0.2617458199437517
31.0,67.0,CanESM5_r1i1p1f1,0.0
31.0,67.0,GFDL-CM4_r1i1p1f1,-0.23447538685675842
